668,12.05.2026,2,1,2688138.80
668,12.05.2026,3,0,0.00
668,12.05.2026,4,4,11616.80
668,12.05.2026,5,52,937.60
668,12.05.2026,6,128,427.30
668,12.05.2026,7,117,322.60
668,12.05.2026,8,1273,92.40
668,12.05.2026,9,2110,65.30
668,12.05.2026,10,4385,53.40
668,12.05.2026,11,5802,51.30
668,12.05.2026,12,25033,38.20
669,15.05.2026,1,0,0.00
669,15.05.2026,2,0,0.00
669,15.05.2026,3,1,1804655.60
669,15.05.2026,4,2,43540.40
669,15.05.2026,5,25,1943.70
669,15.05.2026,6,56,962.50
669,15.05.2026,7,61,637.80
669,15.05.2026,8,1216,140.40
669,15.05.2026,9,1613,112.00
669,15.05.2026,10,3636,90.80
669,15.05.2026,11,7020,65.80
669,15.05.2026,12,26160,48.80
670,19.05.2026,1,0,0.00
670,19.05.2026,2,0,0.00
670,19.05.2026,3,2,1197963.30
670,19.05.2026,4,2,25471.00
670,19.05.2026,5,40,1736.00
670,19.05.2026,6,77,758.80
670,19.05.2026,7,73,630.20
670,19.05.2026,8,1301,117.60
670,19.05.2026,9,1760,95.90
670,19.05.2026,10,3742,84.90
670,19.05.2026,11,7337,56.50
670,19.05.2026,12,27555,44.20
671,22.05.2026,1,0,0.00
671,22.05.2026,2,0,0.00
671,22.05.2026,3,0,0.00
671,22.05.2026,4,2,622738.70
671,22.05.2026,5,43,1513.30
671,22.05.2026,6,100,620.40
671,22.05.2026,7,82,620.40
671,22.05.2026,8,1813,82.40
671,22.05.2026,9,2091,82.40
671,22.05.2026,10,4524,82.40
671,22.05.2026,11,9622,43.80
671,22.05.2026,12,32875,40.80
672,26.05.2026,1,0,0.00
672,26.05.2026,2,0,0.00
672,26.05.2026,3,1,1442462.00
672,26.05.2026,4,3,19046.20
672,26.05.2026,5,52,1261.30
672,26.05.2026,6,76,765.30
672,26.05.2026,7,113,360.00
672,26.05.2026,8,1093,127.50
672,26.05.2026,9,1844,87.70
672,26.05.2026,10,4986,62.30
672,26.05.2026,11,6184,62.30
672,26.05.2026,12,25390,44.90
673,29.05.2026,1,0,0.00
673,29.05.2026,2,0,0.00
673,29.05.2026,3,1,1396789.20
673,29.05.2026,4,1,30103.90
673,29.05.2026,5,30,1510.00
673,29.05.2026,6,53,727.30
673,29.05.2026,7,63,551.10
673,29.05.2026,8,872,111.40
673,29.05.2026,9,1223,80.90
673,29.05.2026,10,2618,78.40
673,29.05.2026,11,4689,53.80
673,29.05.2026,12,18148,39.40
674,02.06.2026,1,0,0.00
674,02.06.2026,2,0,0.00
674,02.06.2026,3,0,0.00
674,02.06.2026,4,0,0.00
674,02.06.2026,5,25,26114.10
674,02.06.2026,6,57,783.80
674,02.06.2026,7,38,663.90
674,02.06.2026,8,759,122.40
674,02.06.2026,9,985,102.90
674,02.06.2026,10,1962,94.00
674,02.06.2026,11,4192,55.10
674,02.06.2026,12,15102,46.60
675,05.06.2026,1,0,0.00
675,05.06.2026,2,0,0.00
675,05.06.2026,3,2,1442811.20
675,05.06.2026,4,0,0.00
675,05.06.2026,5,27,1624.40
675,05.06.2026,6,62,749.00
675,05.06.2026,7,47,579.70
675,05.06.2026,8,840,111.60
675,05.06.2026,9,1178,95.10
675,05.06.2026,10,2564,83.20
675,05.06.2026,11,4601,52.70
675,05.06.2026,12,18001,44.60
676,09.06.2026,1,0,0.00
676,09.06.2026,2,0,0.00
676,09.06.2026,3,0,0.00
676,09.06.2026,4,2,358775.60
676,09.06.2026,5,32,1487.90
676,09.06.2026,6,38,858.20
676,09.06.2026,7,55,529.10
676,09.06.2026,8,782,132.90
676,09.06.2026,9,1073,96.40
676,09.06.2026,10,2635,78.20
676,09.06.2026,11,3878,65.90
676,09.06.2026,12,16203,46.30
677,12.06.2026,1,0,0.00
677,12.06.2026,2,0,0.00
677,12.06.2026,3,0,0.00
677,12.06.2026,4,1,821418.40
677,12.06.2026,5,47,1176.00
677,12.06.2026,6,60,848.10
677,12.06.2026,7,93,342.40
677,12.06.2026,8,907,137.80
677,12.06.2026,9,1500,84.20
677,12.06.2026,10,3874,65.50
677,12.06.2026,11,4807,65.50
677,12.06.2026,12,21318,43.00
678,16.06.2026,1,0,0.00
678,16.06.2026,2,0,0.00
678,16.06.2026,3,0,0.00
678,16.06.2026,4,1,739053.70
678,16.06.2026,5,31,1347.30
678,16.06.2026,6,59,703.80
678,16.06.2026,7,67,458.00
678,16.06.2026,8,950,109.10
678,16.06.2026,9,1303,86.60
678,16.06.2026,10,3009,70.10
678,16.06.2026,11,4985,53.50
678,16.06.2026,12,18934,42.90
679,19.06.2026,1,0,0.00
679,19.06.2026,2,0,0.00
679,19.06.2026,3,0,0.00
679,19.06.2026,4,2,422597.10
679,19.06.2026,5,38,1436.30
679,19.06.2026,6,78,859.90
679,19.06.2026,7,62,549.20
679,19.06.2026,8,1056,133.70
679,19.06.2026,9,1368,95.40
679,19.06.2026,10,3247,75.80
679,19.06.2026,11,5101,68.10
679,19.06.2026,12,20662,46.00
680,23.06.2026,1,0,0.00
680,23.06.2026,2,0,0.00
680,23.06.2026,3,1,1328001.70
680,23.06.2026,4,0,0.00
680,23.06.2026,5,24,1527.20
680,23.06.2026,6,50,881.20
680,23.06.2026,7,56,539.30
680,23.06.2026,8,804,136.70
680,23.06.2026,9,1299,96.50
680,23.06.2026,10,2755,79.90
680,23.06.2026,11,4316,67.90
680,23.06.2026,12,18734,47.00
681,26.06.2026,1,0,0.00
681,26.06.2026,2,0,0.00
681,26.06.2026,3,0,0.00
681,26.06.2026,4,1,794291.30
681,26.06.2026,5,29,1256.80
681,26.06.2026,6,83,557.50
681,26.06.2026,7,75,481.10
681,26.06.2026,8,1193,88.40
681,26.06.2026,9,1594,82.80
681,26.06.2026,10,3351,75.10
681,26.06.2026,11,6300,45.50
681,26.06.2026,12,23009,41.20
682,30.06.2026,1,0,0.00
682,30.06.2026,2,0,0.00
682,30.06.2026,3,0,0.00
682,30.06.2026,4,1,523226.10
682,30.06.2026,5,15,1422.30
682,30.06.2026,6,56,508.30
682,30.06.2026,7,44,508.30
682,30.06.2026,8,1071,81.50
682,30.06.2026,9,983,81.50
682,30.06.2026,10,2059,77.70
682,30.06.2026,11,5714,40.40
682,30.06.2026,12,14501,40.40
683,03.07.2026,1,0,0.00
683,03.07.2026,2,0,0.00
683,03.07.2026,3,0,0.00
683,03.07.2026,4,2,330821.20
683,03.07.2026,5,33,1165.30
683,03.07.2026,6,68,574.50
683,03.07.2026,7,70,379.70
683,03.07.2026,8,886,104.70
683,03.07.2026,9,1474,75.10
683,03.07.2026,10,3170,65.30
683,03.07.2026,11,4392,56.70
683,03.07.2026,12,18929,39.50
684,07.07.2026,1,0,0.00
684,07.07.2026,2,0,0.00
684,07.07.2026,3,0,0.00
684,07.07.2026,4,1,637579.40
684,07.07.2026,5,22,1507.80
684,07.07.2026,6,38,809.50
684,07.07.2026,7,44,548.40
684,07.07.2026,8,780,126.90
684,07.07.2026,9,1243,89.20
684,07.07.2026,10,2521,80.60
684,07.07.2026,11,4071,60.50
684,07.07.2026,12,17565,42.50
685,10.07.2026,1,0,0.00
685,10.07.2026,2,0,0.00
685,10.07.2026,3,1,991224.40
685,10.07.2026,4,0,0.00
685,10.07.2026,5,30,1238.30
685,10.07.2026,6,84,830.00
685,10.07.2026,7,73,413.10
685,10.07.2026,8,1008,133.10
685,10.07.2026,9,1480,90.10
685,10.07.2026,10,3317,69.00
685,10.07.2026,11,4874,69.00
685,10.07.2026,12,19854,45.30
686,14.07.2026,1,0,0.00
686,14.07.2026,2,0,0.00
686,14.07.2026,3,0,0.00
686,14.07.2026,4,1,630134.00
686,14.07.2026,5,32,1314.50
686,14.07.2026,6,58,648.40
686,14.07.2026,7,62,518.50
686,14.07.2026,8,796,111.70
686,14.07.2026,9,1285,87.90
686,14.07.2026,10,3105,72.30
686,14.07.2026,11,4295,56.30
686,14.07.2026,12,19271,42.00
687,17.07.2026,1,0,0.00
687,17.07.2026,2,0,0.00
687,17.07.2026,3,0,0.00
687,17.07.2026,4,2,370605.60
687,17.07.2026,5,26,1517.70
687,17.07.2026,6,64,709.10
687,17.07.2026,7,49,623.00
687,17.07.2026,8,1087,103.00
687,17.07.2026,9,1250,101.70
687,17.07.2026,10,2821,88.70
687,17.07.2026,11,6101,48.10
687,17.07.2026,12,19495,46.30
688,21.07.2026,1,0,0.00
688,21.07.2026,2,0,0.00
688,21.07.2026,3,0,0.00
688,21.07.2026,4,4,175107.90
688,21.07.2026,5,38,1180.70
688,21.07.2026,6,87,455.70
688,21.07.2026,7,79,438.00
688,21.07.2026,8,1394,76.40
688,21.07.2026,9,1714,70.30
688,21.07.2026,10,3330,66.80
688,21.07.2026,11,6378,42.10
688,21.07.2026,12,23801,36.00
689,24.07.2026,1,0,0.00
689,24.07.2026,2,0,0.00
689,24.07.2026,3,0,0.00
689,24.07.2026,4,4,207191.10
689,24.07.2026,5,48,972.10
689,24.07.2026,6,93,592.40
689,24.07.2026,7,116,325.60
689,24.07.2026,8,1283,104.40
689,24.07.2026,9,2091,67.60
689,24.07.2026,10,4485,57.60
689,24.07.2026,11,6279,55.90
689,24.07.2026,12,26250,37.70
690,28.07.2026,1,0,0.00
690,28.07.2026,2,0,0.00
690,28.07.2026,3,1,1259451.70
690,28.07.2026,4,2,32848.20
690,28.07.2026,5,19,1729.90
690,28.07.2026,6,46,865.00
690,28.07.2026,7,44,612.60
690,28.07.2026,8,694,129.00
690,28.07.2026,9,829,101.40
690,28.07.2026,10,1931,87.20
690,28.07.2026,11,3604,60.40
690,28.07.2026,12,13823,47.10
691,31.07.2026,1,0,0.00
691,31.07.2026,2,0,0.00
691,31.07.2026,3,0,0.00
691,31.07.2026,4,2,326214.20
691,31.07.2026,5,20,1410.60
691,31.07.2026,6,50,669.30
691,31.07.2026,7,52,566.80
691,31.07.2026,8,767,104.80
691,31.07.2026,9,1148,87.50
691,31.07.2026,10,2499,78.00
691,31.07.2026,11,4781,50.00
691,31.07.2026,12,16533,44.90
692,04.08.2026,1,0,0.00
692,04.08.2026,2,0,0.00
692,04.08.2026,3,0,0.00
692,04.08.2026,4,2,308412.50
692,04.08.2026,5,29,1524.90
692,04.08.2026,6,41,853.40
692,04.08.2026,7,66,431.00
692,04.08.2026,8,705,132.50
692,04.08.2026,9,1022,101.60
692,04.08.2026,10,2842,67.10
692,04.08.2026,11,3680,65.80
692,04.08.2026,12,14850,49.90
693,07.08.2026,1,0,0.00
693,07.08.2026,2,1,2008899.30
693,07.08.2026,3,0,0.00
693,07.08.2026,4,1,10865.00
693,07.08.2026,5,30,795.20
693,07.08.2026,6,101,380.40
693,07.08.2026,7,112,285.90
693,07.08.2026,8,1343,73.10
693,07.08.2026,9,1890,60.60
693,07.08.2026,10,3954,56.30
693,07.08.2026,11,6748,39.20
693,07.08.2026,12,24264,34.90
694,11.08.2026,1,0,0.00
694,11.08.2026,2,0,0.00
694,11.08.2026,3,0,0.00
694,11.08.2026,4,1,560449.70
694,11.08.2026,5,32,977.00
694,11.08.2026,6,50,670.60
694,11.08.2026,7,76,355.50
694,11.08.2026,8,791,114.10
694,11.08.2026,9,1263,69.80
694,11.08.2026,10,2804,62.40
694,11.08.2026,11,3739,59.90
694,11.08.2026,12,17189,37.10
695,14.08.2026,1,0,0.00
695,14.08.2026,2,0,0.00
695,14.08.2026,3,0,0.00
695,14.08.2026,4,0,0.00
695,14.08.2026,5,24,29066.50
695,14.08.2026,6,65,645.00
695,14.08.2026,7,60,583.00
695,14.08.2026,8,1022,96.50
695,14.08.2026,9,1297,89.20
695,14.08.2026,10,2780,81.00
695,14.08.2026,11,5804,46.10
695,14.08.2026,12,19625,42.20
696,18.08.2026,1,0,0.00
696,18.08.2026,2,0,0.00
696,18.08.2026,3,0,0.00
696,18.08.2026,4,2,275106.20
696,18.08.2026,5,21,1173.80
696,18.08.2026,6,82,452.80
696,18.08.2026,7,41,452.80
696,18.08.2026,8,1157,78.90
696,18.08.2026,9,1109,78.90
696,18.08.2026,10,2289,74.10
696,18.08.2026,11,5923,40.50
696,18.08.2026,12,15966,40.50
697,21.08.2026,1,0,0.00
697,21.08.2026,2,0,0.00
697,21.08.2026,3,0,0.00
697,21.08.2026,4,1,677361.30
697,21.08.2026,5,35,1762.50
697,21.08.2026,6,59,752.00
697,21.08.2026,7,61,564.20
697,21.08.2026,8,881,104.90
697,21.08.2026,9,1151,104.90
697,21.08.2026,10,2619,88.50
697,21.08.2026,11,5167,48.40
697,21.08.2026,12,17415,48.40
698,25.08.2026,1,0,0.00
698,25.08.2026,2,0,0.00
698,25.08.2026,3,0,0.00
698,25.08.2026,4,4,164187.30
698,25.08.2026,5,24,1441.70
698,25.08.2026,6,79,561.50
698,25.08.2026,7,49,559.40
698,25.08.2026,8,921,101.80
698,25.08.2026,9,1149,89.30
698,25.08.2026,10,2586,82.80
698,25.08.2026,11,4319,57.40
698,25.08.2026,12,18973,40.10
699,28.08.2026,1,0,0.00
699,28.08.2026,2,0,0.00
699,28.08.2026,3,1,1038676.90
699,28.08.2026,4,0,0.00
699,28.08.2026,5,30,1560.50
699,28.08.2026,6,50,921.30
699,28.08.2026,7,46,501.60
699,28.08.2026,8,644,136.40
699,28.08.2026,9,1035,95.70
699,28.08.2026,10,2934,75.30
699,28.08.2026,11,3722,65.00
699,28.08.2026,12,14965,47.60
700,01.09.2026,1,0,0.00
700,01.09.2026,2,0,0.00
700,01.09.2026,3,0,0.00
700,01.09.2026,4,4,146322.50
700,01.09.2026,5,25,1403.50
700,01.09.2026,6,61,592.80
700,01.09.2026,7,58,575.90
700,01.09.2026,8,880,89.20
700,01.09.2026,9,1016,89.20
700,01.09.2026,10,2058,86.60
700,01.09.2026,11,5505,42.40
700,01.09.2026,12,15110,42.40
